urls,images
www.digikala.com/product/dkp-3567894/میز-تحریر-مدل-mor-6301,"https://dkstatics-public.digikala.com/digikala-products/57b1d0df81f87f70286331740fdd99c2048aa9f1_1602944758.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1967344/ماژیک-علامت-گذار-پلیکان-مدل-neox-بسته-5-عددی,"https://dkstatics-public.digikala.com/digikala-products/113074731.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-911059/دفتر-یادداشت-بیگای-استودیو-طرح-کتاب-دفاع-شخصی-در-برابر-جادوی-سیاه-هری-پاتر-به-همراه-پاکت-ونامه-هاگوارتز,"https://dkstatics-public.digikala.com/digikala-products/4244316.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6828457/دفتر-برنامه-ریزی-مستر-راد-طرح-کهکشان-مدل-پالت-کد-pallet-1590,"https://dkstatics-public.digikala.com/digikala-products/06710c37e08cac5bb82ebc4931e366cb3c66c717_1634973212.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3845362/میز-تحریر-گراندو-مدل-3060m-پارس-سابق,"https://dkstatics-public.digikala.com/digikala-products/fe476a6fecb5e162ceebceb312dd7b5ef22fc563_1606220505.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1858237/دفتر-برنامه-ریزی-سیب-مدل-my-planner,"https://dkstatics-public.digikala.com/digikala-products/112450599.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3225299/مداد-نوکی-05-میلی-متری-طرح-آمپول-کد-009,"https://dkstatics-public.digikala.com/digikala-products/a289e8f4b83ac7b94a8d95fbe8005acada3689d1_1597162449.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6676598/دفتر-برنامه-ریزی-مستر-راد-طرح-پاستل-کد-pastel-1579,"https://dkstatics-public.digikala.com/digikala-products/8bba0380b62a5da674cad8e318f6496d88febb70_1633778400.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4989651/دفتر-برنامه-ریزی-مستر-راد-طرح-کهکشان-کد-1478,"https://dkstatics-public.digikala.com/digikala-products/d136d0b27542fd5b0cafc335cd132092d4ce4b7a_1635235346.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6829161/دفتر-برنامه-ریزی-مستر-راد-طرح-جدید-کاکتوس-مدل-پالت-کد-1587,"https://dkstatics-public.digikala.com/digikala-products/a8385f8fd9f9ccc50a8dd8990736601d855470af_1635668545.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3227004/میز-تحریر-مدل-owens-c-80-کد-017,"https://dkstatics-public.digikala.com/digikala-products/7f2d11828304fcdfaac66490bc2fa3cae2640741_1598266362.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3356888/دفتر-برنامه-ریزی-طرح-یونیکورن-کد-001,"https://dkstatics-public.digikala.com/digikala-products/a87ed537600871bd682b75c6676f1adbb7f9f5b5_1599486236.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5536154/دفتر-برنامه-ریزی-مستر-راد-طرح-الماس-کد-k-pop-1520,"https://dkstatics-public.digikala.com/digikala-products/c329c2f19912ccb5c80085ab823e552cfcd3d2de_1634624328.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2217068/بسته-لوازم-تحریر-مدل-ایموجی-مجموعه-2-عددی,"https://dkstatics-public.digikala.com/digikala-products/114387153.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3943224/خمیر-مجسمه-سازی-کد-12c,"https://dkstatics-public.digikala.com/digikala-products/7c3cb55b1309eb9a1ad64e7248f0043240ad81c6_1607427897.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-101471/چراغ-مطالعه-مدل-dl-105,"https://dkstatics-public.digikala.com/digikala-products/497280.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7203494/ماژیک-علامت-گذار-هرون-مدل-پاستلی-مجموعه-6-عددی,"https://dkstatics-public.digikala.com/digikala-products/52082696c0d11ec0fec582887913e747b2bab955_1638361237.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6128585/ماژیک-علامت-گذار-مدل-بستنی,"https://dkstatics-public.digikala.com/digikala-products/c7442fb7034e663e4f6d15c7244bfc9d23ab6ab0_1628979047.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
