urls,images,path
www.digikala.com/product/dkp-4787053/بلوز-زنانه-مدل-bt-2040,"https://dkstatics-public.digikala.com/digikala-products/8414a80cc3675e7ccc3b8e9bb9017845e6ca9630_1616664890.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-bt-2040.jpg
www.digikala.com/product/dkp-4818756/بلوز-زنانه-لکسی-مدل-sh24,"https://dkstatics-public.digikala.com/digikala-products/9c7e3207b7f0d25a9200bcad88444b175d24be1d_1617510976.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-لکسی-مدل-sh24.jpg
www.digikala.com/product/dkp-3457661/بلوز-زنانه-کد-226hrwpn,"https://dkstatics-public.digikala.com/digikala-products/11c0e93b07996093a2f5e531dbb824c08ac260b2_1601120142.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-کد-226hrwpn.jpg
www.digikala.com/product/dkp-6249109/شومیز-زنانه-مدل-ra-009,"https://dkstatics-public.digikala.com/digikala-products/252fb75a0d4f6a2f7171a689d8630bd3db646607_1630669466.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-ra-009.jpg
www.digikala.com/product/dkp-7219517/تاپ-زنانه-مدل-تاپ-زنانه-کد-066,"https://dkstatics-public.digikala.com/digikala-products/3feadd8e8470e73b5498f62e6be9393d0e841bf7_1639057057.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تاپ-زنانه-مدل-تاپ-زنانه-کد-066.jpg
www.digikala.com/product/dkp-6580176/بلوز-زنانه-نکست-مدل-nx66612,"https://dkstatics-public.digikala.com/digikala-products/4b8872ed80a2d99df18af8b49d3af9234665f2ac_1632843902.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-نکست-مدل-nx66612.jpg
www.digikala.com/product/dkp-3044842/تاپ-ورزشی-زنانه-کرویت-مدل-fa120,"https://dkstatics-public.digikala.com/digikala-products/56d5bab47a180f5473b65a33e8c1598a877eb69f_1641491306.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تاپ-ورزشی-زنانه-کرویت-مدل-fa120.jpg
www.digikala.com/product/dkp-4296026/بلوز-آستین-بلند-زنانه-مدل-319-رنگ-سرمه-ای,"https://dkstatics-public.digikala.com/digikala-products/51a4ddafea8ed492d47afa14411efa461a6aa748_1611417767.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-آستین-بلند-زنانه-مدل-319-رنگ-سرمه-ای.jpg
www.digikala.com/product/dkp-4379868/بلوز-زنانه-اسطوره-مدل-b03,"https://dkstatics-public.digikala.com/digikala-products/107eda6e58952354b347fd0853c73e91e38c610e_1612284162.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسطوره-مدل-b03.jpg
www.digikala.com/product/dkp-4540395/بلوز-زنانه-اسمارا-مدل-b2510,"https://dkstatics-public.digikala.com/digikala-products/3dcc49647025539fd8d79a437efb04873fbcf2df_1614147354.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-b2510.jpg
www.digikala.com/product/dkp-4985932/شومیز-زنانه-مدل-کد-mi,"https://dkstatics-public.digikala.com/digikala-products/ff2ea1fd215592f3bf8d0d2416a409d530eb1f76_1627403403.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-کد-mi.jpg
www.digikala.com/product/dkp-3935052/بلوز-زنانه-اچ-اند-ام-مدل-don-1185,"https://dkstatics-public.digikala.com/digikala-products/6161ee52353f5f343297affa53f2a0d8ca9c6129_1607347699.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-don-1185.jpg
www.digikala.com/product/dkp-6476295/بادی-آستین-بلند-زنانه-اچ-اند-ام-مدل-0451650003,"https://dkstatics-public.digikala.com/digikala-products/e7b41ddce03e85eeca1f58a54bab9f7247dad15b_1631883394.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بادی-آستین-بلند-زنانه-اچ-اند-ام-مدل-0451650003.jpg
www.digikala.com/product/dkp-7388225/بادی-آستین-بلند-زنانه-بوهو-مدل-sequin,"https://dkstatics-public.digikala.com/digikala-products/f0aca20146448dec41f68699a27e106a90f39e3d_1640540393.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بادی-آستین-بلند-زنانه-بوهو-مدل-sequin.jpg
www.digikala.com/product/dkp-2309972/شومیز-زنانه-اچ-اند-ام-کد-f1-0438171005,"https://dkstatics-public.digikala.com/digikala-products/117714994.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اچ-اند-ام-کد-f1-0438171005.jpg
www.digikala.com/product/dkp-5259331/پیراهن-زنانه-مدل-دلوان-رنگ-صورتی-کد-1104,"https://dkstatics-public.digikala.com/digikala-products/2d3a79e6e4f2ba1ef3fd486df09d412598bcb765_1621845865.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",پیراهن-زنانه-مدل-دلوان-رنگ-صورتی-کد-1104.jpg
www.digikala.com/product/dkp-5319322/شومیز-زنانه-مدل-پارامیس-کد-1109,"https://dkstatics-public.digikala.com/digikala-products/ed72a18585622202ddfc70d47232ee034c72b9a7_1622298519.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-پارامیس-کد-1109.jpg
www.digikala.com/product/dkp-5383203/شومیز-زنانه-مدل-بهناز-z02,"https://dkstatics-public.digikala.com/digikala-products/c94cbf9ef584a5219b402e6f374d4b6f89a979e4_1622900524.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-بهناز-z02.jpg
www.digikala.com/product/dkp-3428681/شومیز-زنانه-ماهیجا-کد-m-004,"https://dkstatics-public.digikala.com/digikala-products/f93133c6a40cecd7ab24cdd4e6524e6eacb127a3_1601314781.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ماهیجا-کد-m-004.jpg
www.digikala.com/product/dkp-3672727/شومیز-زنانه-استرادیواریوس-مدل-2451171430,"https://dkstatics-public.digikala.com/digikala-products/9756a6d0be7f5e05cdcb8dec24e622a1f46ab65e_1604430636.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-استرادیواریوس-مدل-2451171430.jpg
www.digikala.com/product/dkp-3609447/شومیز-زنانه-دیزل-مدل-8058981268027,"https://dkstatics-public.digikala.com/digikala-products/2eb84362b2c2b6e4ea719ce0df6d96d6da1724b2_1603719269.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-دیزل-مدل-8058981268027.jpg
www.digikala.com/product/dkp-3428681/شومیز-زنانه-ماهیجا-کد-m-004,"https://dkstatics-public.digikala.com/digikala-products/f93133c6a40cecd7ab24cdd4e6524e6eacb127a3_1601314781.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ماهیجا-کد-m-004.jpg
www.digikala.com/product/dkp-3594303/بلوز-زنانه-اچ-اند-ام-مدل-0401479009,"https://dkstatics-public.digikala.com/digikala-products/47ce9575cfd08fda60d7047c429bfbebefae3364_1603287495.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-0401479009.jpg
www.digikala.com/product/dkp-3710880/بلوز-زنانه-مارینا-رینالدی-مدل-21121270040481,"https://dkstatics-public.digikala.com/digikala-products/f90e79b7dec636e9d0209f3bfc9f35792e416f6a_1605625857.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مارینا-رینالدی-مدل-21121270040481.jpg
www.digikala.com/product/dkp-4296026/بلوز-آستین-بلند-زنانه-مدل-319-رنگ-سرمه-ای,"https://dkstatics-public.digikala.com/digikala-products/51a4ddafea8ed492d47afa14411efa461a6aa748_1611417767.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-آستین-بلند-زنانه-مدل-319-رنگ-سرمه-ای.jpg
www.digikala.com/product/dkp-4379868/بلوز-زنانه-اسطوره-مدل-b03,"https://dkstatics-public.digikala.com/digikala-products/107eda6e58952354b347fd0853c73e91e38c610e_1612284162.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسطوره-مدل-b03.jpg
www.digikala.com/product/dkp-4540395/بلوز-زنانه-اسمارا-مدل-b2510,"https://dkstatics-public.digikala.com/digikala-products/3dcc49647025539fd8d79a437efb04873fbcf2df_1614147354.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-b2510.jpg
www.digikala.com/product/dkp-4985932/شومیز-زنانه-مدل-کد-mi,"https://dkstatics-public.digikala.com/digikala-products/ff2ea1fd215592f3bf8d0d2416a409d530eb1f76_1627403403.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-کد-mi.jpg
www.digikala.com/product/dkp-5055512/بلوز-زنانه-کد-lsg-6,"https://dkstatics-public.digikala.com/digikala-products/df4f5a02d45ad9ce5823fd8cfcb90285f8c5fb7a_1619874349.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-کد-lsg-6.jpg
www.digikala.com/product/dkp-5067708/بلوز-زنانه-اسمارا-مدل-5066298,"https://dkstatics-public.digikala.com/digikala-products/703930a2d82bb231bc6446ff681bad01e812df28_1619986082.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-5066298.jpg
www.digikala.com/product/dkp-3019969/بلوز-زنانه-مدل-zeb-s-110,"https://dkstatics-public.digikala.com/digikala-products/6e009ee45ca45a62af070316ac481f7e2433655e.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-zeb-s-110.jpg
www.digikala.com/product/dkp-4279744/بلوز-زنانه-مدل-310-رنگ-گلبهی,"https://dkstatics-public.digikala.com/digikala-products/1bd2f1ecc17ee05b26ae682f21392c7f79ddbd08_1611693699.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-310-رنگ-گلبهی.jpg
www.digikala.com/product/dkp-4521042/بلوز-زنانه-مدل-ee545,"https://dkstatics-public.digikala.com/digikala-products/bca7b3a890424ff5c1a9e40de7bce815593947d1_1613944066.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-ee545.jpg
www.digikala.com/product/dkp-4547527/شومیز-زنانه-مدل-90032,"https://dkstatics-public.digikala.com/digikala-products/0dc93177d78adae71ccf46d33a2619739741fd07_1614179605.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-90032.jpg
www.digikala.com/product/dkp-6580176/بلوز-زنانه-نکست-مدل-nx66612,"https://dkstatics-public.digikala.com/digikala-products/4b8872ed80a2d99df18af8b49d3af9234665f2ac_1632843902.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-نکست-مدل-nx66612.jpg
www.digikala.com/product/dkp-3044842/تاپ-ورزشی-زنانه-کرویت-مدل-fa120,"https://dkstatics-public.digikala.com/digikala-products/56d5bab47a180f5473b65a33e8c1598a877eb69f_1641491306.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تاپ-ورزشی-زنانه-کرویت-مدل-fa120.jpg
www.digikala.com/product/dkp-6100279/بلوز-زنانه-مدل-گلی-کد-h-blo182wfloras,"https://dkstatics-public.digikala.com/digikala-products/700fdb4132346b6de496a0b5ccfac3e8c3342f24_1628760634.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-گلی-کد-h-blo182wfloras.jpg
www.digikala.com/product/dkp-6781632/بلوز-زنانه-نکست-مدل-vc1234,"https://dkstatics-public.digikala.com/digikala-products/6af94365029892267fe1ade7d8f21d3c04db1166_1634492094.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-نکست-مدل-vc1234.jpg
www.digikala.com/product/dkp-6003462/بادی-زنانه-مدل-45,"https://dkstatics-public.digikala.com/digikala-products/63d79c621baec3af044db1fa088a52d26b2aaff3_1628073880.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بادی-زنانه-مدل-45.jpg
www.digikala.com/product/dkp-6938273/تی-شرت-زنانه-مدل-don-1435,"https://dkstatics-public.digikala.com/digikala-products/442dedab2913a1a1689944d69f18af06dba9b55e_1636028045.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تی-شرت-زنانه-مدل-don-1435.jpg
www.digikala.com/product/dkp-7147416/بلوز-زنانه-مدل-خفاشی-3-به-همراه-پاپیون,"https://dkstatics-public.digikala.com/digikala-products/863c60dc0ad7cacde27520a9623971f0ab172846_1637592559.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-خفاشی-3-به-همراه-پاپیون.jpg
www.digikala.com/product/dkp-7035394/بلوز-زنانه-سولا-مدل-sl420600070beigedesert,"https://dkstatics-public.digikala.com/digikala-products/cb8dc8075b46260f80f949d71a0ad99637c44735_1636803783.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-سولا-مدل-sl420600070beigedesert.jpg
www.digikala.com/product/dkp-6905956/بلوز-زنانه-مدل-شاین-رگلان,"https://dkstatics-public.digikala.com/digikala-products/bff8c5ec2bc6701c71e725948474df4e1635c0bd_1635874288.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-شاین-رگلان.jpg
www.digikala.com/product/dkp-7435102/شومیز-زنانه-ورو-مدا-مدل-vero90900,"https://dkstatics-public.digikala.com/digikala-products/cb31ad6f52494170ca2015109a0ab24ba5e95ef3_1640966579.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ورو-مدا-مدل-vero90900.jpg
www.digikala.com/product/dkp-3007007/بلوز-زنانه-مارلیک-کد-sh50,"https://dkstatics-public.digikala.com/digikala-products/122037589.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مارلیک-کد-sh50.jpg
www.digikala.com/product/dkp-7329114/تونیک-زنانه-اسمارا-مدل-ian340137-2001,"https://dkstatics-public.digikala.com/digikala-products/9e138b55ac633ad0fd28926cc838ffcf42a8844a_1639649259.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تونیک-زنانه-اسمارا-مدل-ian340137-2001.jpg
www.digikala.com/product/dkp-4444729/شومیز-زنانه-اونلی-مدل-sassy,"https://dkstatics-public.digikala.com/digikala-products/d1fad5c4564b0022e2b1f4a6f2117737db9752aa_1613135756.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اونلی-مدل-sassy.jpg
www.digikala.com/product/dkp-6747140/تونیک-زنانه-وینگ-کد-098,"https://dkstatics-public.digikala.com/digikala-products/17b3cf50a3a768f0aea5c0a339ba3b236a25c65c_1634138856.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",تونیک-زنانه-وینگ-کد-098.jpg
www.digikala.com/product/dkp-2450851/بلوز-زنانه-مدل-sm-111213251,"https://dkstatics-public.digikala.com/digikala-products/119215362.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-sm-111213251.jpg
www.digikala.com/product/dkp-7402626/بلوز-زنانه-مزون-شکیبا-مدل-13,"https://dkstatics-public.digikala.com/digikala-products/9bb9fa15bb07f88fad8edfc0da2444cff3e5f8cd_1640754364.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مزون-شکیبا-مدل-13.jpg
www.digikala.com/product/dkp-5005328/بلوز-زنانه-اسمارا-مدل-راه-راه,"https://dkstatics-public.digikala.com/digikala-products/a9dcf73f733dbe765ea865a2550051a6fadaf651_1619388446.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-راه-راه.jpg
www.digikala.com/product/dkp-4685154/بلوز-زنانه-اسمارا-مدل-lira2,"https://dkstatics-public.digikala.com/digikala-products/0f9edaa4e69acef2d880ed4fa5015f8086dd7982_1616004329.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-lira2.jpg
www.digikala.com/product/dkp-6411831/شومیز-زنانه-نکست-مدل-hgxd65,"https://dkstatics-public.digikala.com/digikala-products/146d9ee211568fb2151bb8b3ec5221a31237376a_1631641012.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-نکست-مدل-hgxd65.jpg
www.digikala.com/product/dkp-6176560/شومیز-زنانه-نکست-مدل-reg-n-165,"https://dkstatics-public.digikala.com/digikala-products/1dabbe93dee35412605babaca7a6847544ea09ce_1629540297.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-نکست-مدل-reg-n-165.jpg
www.digikala.com/product/dkp-4356213/بلوز-زنانه-اسمارا-مدل-8400,"https://dkstatics-public.digikala.com/digikala-products/9fc05e810e39e1f37bbc70a9ae93fa8585b1d72d_1612044599.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-8400.jpg
www.digikala.com/product/dkp-5357870/شومیز-زنانه-نیویورک-اند-کمپانی-مدل-moj0105-011,"https://dkstatics-public.digikala.com/digikala-products/e4c1e7951d7537195ed01e7000b1937898eb43af_1622558736.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-نیویورک-اند-کمپانی-مدل-moj0105-011.jpg
www.digikala.com/product/dkp-5239650/بلوز-زنانه-اسمارا-مدل-5239650,"https://dkstatics-public.digikala.com/digikala-products/be5261aa2e6f9929188949d55584ab8046fe6fcd_1621633280.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-5239650.jpg
www.digikala.com/product/dkp-4356213/بلوز-زنانه-اسمارا-مدل-8400,"https://dkstatics-public.digikala.com/digikala-products/9fc05e810e39e1f37bbc70a9ae93fa8585b1d72d_1612044599.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-8400.jpg
www.digikala.com/product/dkp-3770020/بلوز-زنانه-اچ-اند-ام-مدل-bh98,"https://dkstatics-public.digikala.com/digikala-products/4eb999d10597b8581e0f4688dc633eb3934a373e_1605466868.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-bh98.jpg
www.digikala.com/product/dkp-4787316/بادی-آستین-کوتاه-زنانه-آنیت-مدل-ba3,"https://dkstatics-public.digikala.com/digikala-products/0e757e89788552282d4f5bacc397eb57ed76d5da_1616667799.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بادی-آستین-کوتاه-زنانه-آنیت-مدل-ba3.jpg
www.digikala.com/product/dkp-3187861/بلوز-زنانه-اسمارا-کد-ian-312666,"https://dkstatics-public.digikala.com/digikala-products/a21eaf6a6770926661ed85c7fff438520bed0e6c_1596480318.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-کد-ian-312666.jpg
www.digikala.com/product/dkp-7320492/بلوز-زنانه-مدل-راه-راه-رنگ-قرمز,"https://dkstatics-public.digikala.com/digikala-products/38e4f9d9dd05f37812200af559ea0b73e557ed54_1639507806.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-راه-راه-رنگ-قرمز.jpg
www.digikala.com/product/dkp-6121357/شومیز-زنانه-آر-ان-اس-مدل-11270884-59,"https://dkstatics-public.digikala.com/digikala-products/867ec964aec653549540acc9bdbdef147a763dc7_1629719917.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-آر-ان-اس-مدل-11270884-59.jpg
www.digikala.com/product/dkp-6841885/شومیز-زنانه-زیبو-مدل-011243-ocher,"https://dkstatics-public.digikala.com/digikala-products/834b89a502b70e8c670eb5d1658f482b00d340d1_1635145562.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-زیبو-مدل-011243-ocher.jpg
www.digikala.com/product/dkp-4537453/بلوز-زنانه-اسمارا-مدل-as-390,"https://dkstatics-public.digikala.com/digikala-products/6f45a9145910e87cfaa958e5a9628913e5df7377_1614099247.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-as-390.jpg
www.digikala.com/product/dkp-6937068/بلوز-زنانه-اچ-اند-ام-مدل-0455442,"https://dkstatics-public.digikala.com/digikala-products/e653f59174d8000d6c948ea4baa876886aee294d_1636019112.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-0455442.jpg
www.digikala.com/product/dkp-6829804/شومیز-زنانه-ورو-مدا-مدل-10230,"https://dkstatics-public.digikala.com/digikala-products/5eee69e55d030861ec6313adc07b6f9207c780f8_1634981036.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ورو-مدا-مدل-10230.jpg
www.digikala.com/product/dkp-4026853/شومیز-زنانه-دیوایدد-مدل-0457442001,"https://dkstatics-public.digikala.com/digikala-products/c1dc5c3f19535d70c0465ee7dce1b395954c8efe_1608134826.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-دیوایدد-مدل-0457442001.jpg
www.digikala.com/product/dkp-4833240/بلوز-زنانه-اچ-اند-ام-مدل-0356181,"https://dkstatics-public.digikala.com/digikala-products/1cf9dfc4e56e8986033e474486e805a792aaf92b_1617611641.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-0356181.jpg
www.digikala.com/product/dkp-5617131/شومیز-زنانه-اچ-اند-ام-مدل-0424462,"https://dkstatics-public.digikala.com/digikala-products/dc465ca59f49f6f00fd6050a3f7970c55e958ba5_1624883134.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اچ-اند-ام-مدل-0424462.jpg
www.digikala.com/product/dkp-5282494/شومیز-زنانه-اچ-اند-ام-مدل-0602722,"https://dkstatics-public.digikala.com/digikala-products/5cee658745d0c426a98ccd042f90b6d0ce841377_1622033015.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اچ-اند-ام-مدل-0602722.jpg
www.digikala.com/product/dkp-5497703/بلوز-زنانه-دیوایدد-مدل-0628736,"https://dkstatics-public.digikala.com/digikala-products/3bbcda3d495fa6418e91ef1b2c7a268f36a8bd33_1623926808.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-دیوایدد-مدل-0628736.jpg
www.digikala.com/product/dkp-5576845/بلوز-زنانه-اچ-اند-ام-مدل-0400857,"https://dkstatics-public.digikala.com/digikala-products/d2c9b727120468499e625801788157aaadba769a_1624520865.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اچ-اند-ام-مدل-0400857.jpg
www.digikala.com/product/dkp-7470655/بلوز-زنانه-مدل-54,"https://dkstatics-public.digikala.com/digikala-products/6db3501b87a9e403a5df8ab489611ae9d9bb3f07_1641285034.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-54.jpg
www.digikala.com/product/dkp-5698571/بلوز-زنانه-اسمارا-مدل-400133,"https://dkstatics-public.digikala.com/digikala-products/ec5653a608cbbf2ece2a673bc170355f94e81bf6_1625663206.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-400133.jpg
www.digikala.com/product/dkp-4653073/بلوز-زنانه-مدل-202103-کد-01,"https://dkstatics-public.digikala.com/digikala-products/8b1cc03a7ab2dc5b147a10372b26d71ddb061c10_1615154078.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-202103-کد-01.jpg
www.digikala.com/product/dkp-5723629/شومیز-زنانه-مدل-mozho-103,"https://dkstatics-public.digikala.com/digikala-products/c30b735f04f4c5b309c1cd98800d06894d6253fe_1625990924.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-مدل-mozho-103.jpg
www.digikala.com/product/dkp-6613685/شومیز-زنانه-اسمارا-مدل-421,"https://dkstatics-public.digikala.com/digikala-products/514fd6ab48cca963a99a6a6110f6ec74002a990a_1633202759.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اسمارا-مدل-421.jpg
www.digikala.com/product/dkp-5599327/شومیز-زنانه-اسمارا-مدل-5066298,"https://dkstatics-public.digikala.com/digikala-products/1bd345c4344b770a659241ff1aa6bba4beb605be_1624726011.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-اسمارا-مدل-5066298.jpg
www.digikala.com/product/dkp-6794639/بلوز-زنانه-مدل-nabitu,"https://dkstatics-public.digikala.com/digikala-products/5e33cb60604dd282b7fda91b69870d017dbcf314_1634592583.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-مدل-nabitu.jpg
www.digikala.com/product/dkp-5563130/بلوز-زنانه-اسمارا-مدل-p40,"https://dkstatics-public.digikala.com/digikala-products/7ab0ba23a211b1791d22cc47e062f3f831093084_1624384125.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بلوز-زنانه-اسمارا-مدل-p40.jpg
www.digikala.com/product/dkp-5881150/بادی-زنانه-مدل-10-2000,"https://dkstatics-public.digikala.com/digikala-products/7ac2864c71d8733bd18c581842b70dfd7a476961_1627379988.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",بادی-زنانه-مدل-10-2000.jpg
www.digikala.com/product/dkp-7484751/شومیز-زنانه-ورسن-مدل-2018,"https://dkstatics-public.digikala.com/digikala-products/454a629396e6455ab544bca1fb4e9dd0b7e260ef_1641385853.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ورسن-مدل-2018.jpg
www.digikala.com/product/dkp-7485186/شومیز-زنانه-ورسن-مدل-2018,"https://dkstatics-public.digikala.com/digikala-products/9794f4f17de7a2db68f5bad2f04ec19106cfb304_1641387261.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-ورسن-مدل-2018.jpg
www.digikala.com/product/dkp-4380139/شومیز-زنانه-رکورد-مدل-mt12,"https://dkstatics-public.digikala.com/digikala-products/17f419a9c10fd3f9e301b8921eb9764bcd8ec2f5_1612287897.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",شومیز-زنانه-رکورد-مدل-mt12.jpg
